Feature,Random Forest Accuracy,Random Forest Precision,Random Forest Recall,Random Forest F1 Score
"LMI_type, optional_primary_use_of_funds",0.5950617283950618,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, optional_revenue_yr_confirmed",0.6950617283950618,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, optional_revenue_yr_confirmed",0.6950617283950618,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, optional_stage",0.5901234567901235,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, optional_stage",0.5901234567901235,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, support_amount",0.7074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"LMI_type, support_amount",0.7074074074074074,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, full_time_employees",0.5925925925925926,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, full_time_employees",0.5925925925925926,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, naics_code",0.6333333333333333,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, naics_code",0.6333333333333333,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, jobs_created",0.6333333333333333,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, jobs_created",0.6333333333333333,0.6359447004608295,0.8643006263048016,0.7327433628318585
"revenue, lender_type_category",0.6938271604938272,0.6359447004608295,0.8643006263048016,0.7327433628318585
