Feature,Logistic Regression Accuracy,Logistic Regression Precision,Logistic Regression Recall,Logistic Regression F1 Score
"unique_id, full_time_employees, lender_type_category",0.7364864864864865,0.7391304347826086,0.7677419354838709,0.7531645569620251
"unique_id, full_time_employees, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, full_time_employees, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, full_time_employees, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.722972972972973,0.7482993197278912,0.7096774193548387,0.728476821192053
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.722972972972973,0.7482993197278912,0.7096774193548387,0.728476821192053
"unique_id, full_time_employees, optional_revenue_yr_confirmed",0.722972972972973,0.7482993197278912,0.7096774193548387,0.728476821192053
"unique_id, full_time_employees, optional_stage",0.7466216216216216,0.7564102564102564,0.7612903225806451,0.7588424437299035
"unique_id, full_time_employees, optional_stage",0.7466216216216216,0.7564102564102564,0.7612903225806451,0.7588424437299035
"unique_id, full_time_employees, optional_stage",0.7466216216216216,0.7564102564102564,0.7612903225806451,0.7588424437299035
"unique_id, full_time_employees, support_amount",0.777027027027027,0.7696969696969697,0.8193548387096774,0.7937500000000001
"unique_id, full_time_employees, support_amount",0.777027027027027,0.7696969696969697,0.8193548387096774,0.7937500000000001
"unique_id, full_time_employees, support_amount",0.777027027027027,0.7696969696969697,0.8193548387096774,0.7937500000000001
"unique_id, naics_code, jobs_created",0.7702702702702703,0.7668711656441718,0.8064516129032258,0.7861635220125786
"unique_id, naics_code, jobs_created",0.7702702702702703,0.7668711656441718,0.8064516129032258,0.7861635220125786
"unique_id, naics_code, jobs_created",0.7702702702702703,0.7668711656441718,0.8064516129032258,0.7861635220125786
"unique_id, naics_code, lender_type_category",0.7398648648648649,0.74375,0.7677419354838709,0.7555555555555556
"unique_id, naics_code, lender_type_category",0.7398648648648649,0.74375,0.7677419354838709,0.7555555555555556
"unique_id, naics_code, lender_type_category",0.7398648648648649,0.74375,0.7677419354838709,0.7555555555555556
"unique_id, naics_code, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, naics_code, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, naics_code, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, naics_code, optional_revenue_yr_confirmed",0.7331081081081081,0.7533333333333333,0.7290322580645161,0.7409836065573769
"unique_id, naics_code, optional_revenue_yr_confirmed",0.7331081081081081,0.7533333333333333,0.7290322580645161,0.7409836065573769
"unique_id, naics_code, optional_revenue_yr_confirmed",0.7331081081081081,0.7533333333333333,0.7290322580645161,0.7409836065573769
"unique_id, naics_code, optional_stage",0.7635135135135135,0.7639751552795031,0.7935483870967742,0.7784810126582278
"unique_id, naics_code, optional_stage",0.7635135135135135,0.7639751552795031,0.7935483870967742,0.7784810126582278
"unique_id, naics_code, optional_stage",0.7635135135135135,0.7639751552795031,0.7935483870967742,0.7784810126582278
"unique_id, naics_code, support_amount",0.7837837837837838,0.7724550898203593,0.832258064516129,0.8012422360248448
"unique_id, naics_code, support_amount",0.7837837837837838,0.7724550898203593,0.832258064516129,0.8012422360248448
"unique_id, naics_code, support_amount",0.7837837837837838,0.7724550898203593,0.832258064516129,0.8012422360248448
"unique_id, jobs_created, lender_type_category",0.7432432432432432,0.7453416149068323,0.7741935483870968,0.759493670886076
"unique_id, jobs_created, lender_type_category",0.7432432432432432,0.7453416149068323,0.7741935483870968,0.759493670886076
"unique_id, jobs_created, lender_type_category",0.7432432432432432,0.7453416149068323,0.7741935483870968,0.759493670886076
"unique_id, jobs_created, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, jobs_created, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, jobs_created, optional_primary_use_of_funds",0.777027027027027,0.7763975155279503,0.8064516129032258,0.791139240506329
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.722972972972973,0.7482993197278912,0.7096774193548387,0.728476821192053
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.722972972972973,0.7482993197278912,0.7096774193548387,0.728476821192053
"unique_id, jobs_created, optional_revenue_yr_confirmed",0.722972972972973,0.7482993197278912,0.7096774193548387,0.728476821192053
"unique_id, jobs_created, optional_stage",0.7466216216216216,0.7564102564102564,0.7612903225806451,0.7588424437299035
"unique_id, jobs_created, optional_stage",0.7466216216216216,0.7564102564102564,0.7612903225806451,0.7588424437299035
"unique_id, jobs_created, optional_stage",0.7466216216216216,0.7564102564102564,0.7612903225806451,0.7588424437299035
"unique_id, jobs_created, support_amount",0.7804054054054054,0.7710843373493976,0.8258064516129032,0.7975077881619937
"unique_id, jobs_created, support_amount",0.7804054054054054,0.7710843373493976,0.8258064516129032,0.7975077881619937
"unique_id, jobs_created, support_amount",0.7804054054054054,0.7710843373493976,0.8258064516129032,0.7975077881619937
"unique_id, lender_type_category, optional_primary_use_of_funds",0.7601351351351351,0.7530120481927711,0.8064516129032258,0.778816199376947
"unique_id, lender_type_category, optional_primary_use_of_funds",0.7601351351351351,0.7530120481927711,0.8064516129032258,0.778816199376947
"unique_id, lender_type_category, optional_primary_use_of_funds",0.7601351351351351,0.7530120481927711,0.8064516129032258,0.778816199376947
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.7398648648648649,0.7407407407407407,0.7741935483870968,0.7570977917981072
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.7398648648648649,0.7407407407407407,0.7741935483870968,0.7570977917981072
"unique_id, lender_type_category, optional_revenue_yr_confirmed",0.7398648648648649,0.7407407407407407,0.7741935483870968,0.7570977917981072
"unique_id, lender_type_category, optional_stage",0.7432432432432432,0.7453416149068323,0.7741935483870968,0.759493670886076
"unique_id, lender_type_category, optional_stage",0.7432432432432432,0.7453416149068323,0.7741935483870968,0.759493670886076
"unique_id, lender_type_category, optional_stage",0.7432432432432432,0.7453416149068323,0.7741935483870968,0.759493670886076
"unique_id, lender_type_category, support_amount",0.7398648648648649,0.7378048780487805,0.7806451612903226,0.7586206896551724
"unique_id, lender_type_category, support_amount",0.7398648648648649,0.7378048780487805,0.7806451612903226,0.7586206896551724
"unique_id, lender_type_category, support_amount",0.7398648648648649,0.7378048780487805,0.7806451612903226,0.7586206896551724
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7804054054054054,0.78125,0.8064516129032258,0.7936507936507936
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7804054054054054,0.78125,0.8064516129032258,0.7936507936507936
"unique_id, optional_primary_use_of_funds, optional_revenue_yr_confirmed",0.7804054054054054,0.78125,0.8064516129032258,0.7936507936507936
"unique_id, optional_primary_use_of_funds, optional_stage",0.7837837837837838,0.7791411042944786,0.8193548387096774,0.7987421383647799
"unique_id, optional_primary_use_of_funds, optional_stage",0.7837837837837838,0.7791411042944786,0.8193548387096774,0.7987421383647799
"unique_id, optional_primary_use_of_funds, optional_stage",0.7837837837837838,0.7791411042944786,0.8193548387096774,0.7987421383647799
"unique_id, optional_primary_use_of_funds, support_amount",0.7871621621621622,0.7804878048780488,0.8258064516129032,0.8025078369905956
"unique_id, optional_primary_use_of_funds, support_amount",0.7871621621621622,0.7804878048780488,0.8258064516129032,0.8025078369905956
"unique_id, optional_primary_use_of_funds, support_amount",0.7871621621621622,0.7804878048780488,0.8258064516129032,0.8025078369905956
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.722972972972973,0.7449664429530202,0.7161290322580646,0.7302631578947368
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.722972972972973,0.7449664429530202,0.7161290322580646,0.7302631578947368
"unique_id, optional_revenue_yr_confirmed, optional_stage",0.722972972972973,0.7449664429530202,0.7161290322580646,0.7302631578947368
"unique_id, optional_revenue_yr_confirmed, support_amount",0.7736486486486487,0.7682926829268293,0.8129032258064516,0.7899686520376176
"unique_id, optional_revenue_yr_confirmed, support_amount",0.7736486486486487,0.7682926829268293,0.8129032258064516,0.7899686520376176
"unique_id, optional_revenue_yr_confirmed, support_amount",0.7736486486486487,0.7682926829268293,0.8129032258064516,0.7899686520376176
"unique_id, optional_stage, support_amount",0.7837837837837838,0.7724550898203593,0.832258064516129,0.8012422360248448
"unique_id, optional_stage, support_amount",0.7837837837837838,0.7724550898203593,0.832258064516129,0.8012422360248448
"unique_id, optional_stage, support_amount",0.7837837837837838,0.7724550898203593,0.832258064516129,0.8012422360248448
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6148648648648649,0.7530864197530864,0.3935483870967742,0.516949152542373
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6148648648648649,0.7530864197530864,0.3935483870967742,0.516949152542373
"disbursement_date, loan_investment_amount, lender_insurance_premium",0.6148648648648649,0.7530864197530864,0.3935483870967742,0.516949152542373
"disbursement_date, loan_investment_amount, metro_type",0.6993243243243243,0.8586956521739131,0.5096774193548387,0.6396761133603238
"disbursement_date, loan_investment_amount, metro_type",0.6993243243243243,0.8586956521739131,0.5096774193548387,0.6396761133603238
"disbursement_date, loan_investment_amount, metro_type",0.6993243243243243,0.8586956521739131,0.5096774193548387,0.6396761133603238
"disbursement_date, loan_investment_amount, LMI_type",0.6148648648648649,0.735632183908046,0.4129032258064516,0.5289256198347108
"disbursement_date, loan_investment_amount, LMI_type",0.6148648648648649,0.735632183908046,0.4129032258064516,0.5289256198347108
"disbursement_date, loan_investment_amount, LMI_type",0.6148648648648649,0.735632183908046,0.4129032258064516,0.5289256198347108
"disbursement_date, loan_investment_amount, revenue",0.6148648648648649,0.7303370786516854,0.41935483870967744,0.5327868852459017
"disbursement_date, loan_investment_amount, revenue",0.6148648648648649,0.7303370786516854,0.41935483870967744,0.5327868852459017
"disbursement_date, loan_investment_amount, revenue",0.6148648648648649,0.7303370786516854,0.41935483870967744,0.5327868852459017
"disbursement_date, loan_investment_amount, full_time_employees",0.6216216216216216,0.7654320987654321,0.4,0.5254237288135594
"disbursement_date, loan_investment_amount, full_time_employees",0.6216216216216216,0.7654320987654321,0.4,0.5254237288135594
"disbursement_date, loan_investment_amount, full_time_employees",0.6216216216216216,0.7654320987654321,0.4,0.5254237288135594
"disbursement_date, loan_investment_amount, naics_code",0.625,0.7619047619047619,0.4129032258064516,0.5355648535564854
"disbursement_date, loan_investment_amount, naics_code",0.625,0.7619047619047619,0.4129032258064516,0.5355648535564854
"disbursement_date, loan_investment_amount, naics_code",0.625,0.7619047619047619,0.4129032258064516,0.5355648535564854
"disbursement_date, loan_investment_amount, jobs_created",0.6114864864864865,0.7439024390243902,0.3935483870967742,0.5147679324894515
"disbursement_date, loan_investment_amount, jobs_created",0.6114864864864865,0.7439024390243902,0.3935483870967742,0.5147679324894515
"disbursement_date, loan_investment_amount, jobs_created",0.6114864864864865,0.7439024390243902,0.3935483870967742,0.5147679324894515
"disbursement_date, loan_investment_amount, lender_type_category",0.706081081081081,0.7741935483870968,0.6193548387096774,0.6881720430107527
"disbursement_date, loan_investment_amount, lender_type_category",0.706081081081081,0.7741935483870968,0.6193548387096774,0.6881720430107527
"disbursement_date, loan_investment_amount, lender_type_category",0.706081081081081,0.7741935483870968,0.6193548387096774,0.6881720430107527
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7364864864864865,0.9325842696629213,0.535483870967742,0.680327868852459
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7364864864864865,0.9325842696629213,0.535483870967742,0.680327868852459
"disbursement_date, loan_investment_amount, optional_primary_use_of_funds",0.7364864864864865,0.9325842696629213,0.535483870967742,0.680327868852459
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7736486486486487,0.9074074074074074,0.632258064516129,0.7452471482889734
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7736486486486487,0.9074074074074074,0.632258064516129,0.7452471482889734
"disbursement_date, loan_investment_amount, optional_revenue_yr_confirmed",0.7736486486486487,0.9074074074074074,0.632258064516129,0.7452471482889734
"disbursement_date, loan_investment_amount, optional_stage",0.652027027027027,0.825,0.4258064516129032,0.5617021276595745
"disbursement_date, loan_investment_amount, optional_stage",0.652027027027027,0.825,0.4258064516129032,0.5617021276595745
"disbursement_date, loan_investment_amount, optional_stage",0.652027027027027,0.825,0.4258064516129032,0.5617021276595745
"disbursement_date, loan_investment_amount, support_amount",0.8006756756756757,0.82,0.7935483870967742,0.8065573770491803
"disbursement_date, loan_investment_amount, support_amount",0.8006756756756757,0.82,0.7935483870967742,0.8065573770491803
"disbursement_date, loan_investment_amount, support_amount",0.8006756756756757,0.82,0.7935483870967742,0.8065573770491803
"disbursement_date, lender_insurance_premium, metro_type",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, lender_insurance_premium, metro_type",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, lender_insurance_premium, metro_type",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, lender_insurance_premium, LMI_type",0.48986486486486486,0.5166666666666667,0.4,0.4509090909090909
"disbursement_date, lender_insurance_premium, LMI_type",0.48986486486486486,0.5166666666666667,0.4,0.4509090909090909
"disbursement_date, lender_insurance_premium, LMI_type",0.48986486486486486,0.5166666666666667,0.4,0.4509090909090909
"disbursement_date, lender_insurance_premium, revenue",0.5135135135135135,0.5797101449275363,0.25806451612903225,0.35714285714285715
"disbursement_date, lender_insurance_premium, revenue",0.5135135135135135,0.5797101449275363,0.25806451612903225,0.35714285714285715
"disbursement_date, lender_insurance_premium, revenue",0.5135135135135135,0.5797101449275363,0.25806451612903225,0.35714285714285715
"disbursement_date, lender_insurance_premium, full_time_employees",0.5168918918918919,0.5491803278688525,0.432258064516129,0.4837545126353791
"disbursement_date, lender_insurance_premium, full_time_employees",0.5168918918918919,0.5491803278688525,0.432258064516129,0.4837545126353791
"disbursement_date, lender_insurance_premium, full_time_employees",0.5168918918918919,0.5491803278688525,0.432258064516129,0.4837545126353791
"disbursement_date, lender_insurance_premium, naics_code",0.5067567567567568,0.5378151260504201,0.4129032258064516,0.46715328467153283
"disbursement_date, lender_insurance_premium, naics_code",0.5067567567567568,0.5378151260504201,0.4129032258064516,0.46715328467153283
"disbursement_date, lender_insurance_premium, naics_code",0.5067567567567568,0.5378151260504201,0.4129032258064516,0.46715328467153283
"disbursement_date, lender_insurance_premium, jobs_created",0.4594594594594595,0.4731182795698925,0.2838709677419355,0.3548387096774193
"disbursement_date, lender_insurance_premium, jobs_created",0.4594594594594595,0.4731182795698925,0.2838709677419355,0.3548387096774193
"disbursement_date, lender_insurance_premium, jobs_created",0.4594594594594595,0.4731182795698925,0.2838709677419355,0.3548387096774193
"disbursement_date, lender_insurance_premium, lender_type_category",0.6486486486486487,0.7142857142857143,0.5483870967741935,0.6204379562043795
"disbursement_date, lender_insurance_premium, lender_type_category",0.6486486486486487,0.7142857142857143,0.5483870967741935,0.6204379562043795
"disbursement_date, lender_insurance_premium, lender_type_category",0.6486486486486487,0.7142857142857143,0.5483870967741935,0.6204379562043795
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, lender_insurance_premium, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, lender_insurance_premium, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, lender_insurance_premium, optional_stage",0.527027027027027,0.8571428571428571,0.11612903225806452,0.20454545454545456
"disbursement_date, lender_insurance_premium, optional_stage",0.527027027027027,0.8571428571428571,0.11612903225806452,0.20454545454545456
"disbursement_date, lender_insurance_premium, optional_stage",0.527027027027027,0.8571428571428571,0.11612903225806452,0.20454545454545456
"disbursement_date, lender_insurance_premium, support_amount",0.6959459459459459,0.6701570680628273,0.8258064516129032,0.7398843930635838
"disbursement_date, lender_insurance_premium, support_amount",0.6959459459459459,0.6701570680628273,0.8258064516129032,0.7398843930635838
"disbursement_date, lender_insurance_premium, support_amount",0.6959459459459459,0.6701570680628273,0.8258064516129032,0.7398843930635838
"disbursement_date, metro_type, LMI_type",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, LMI_type",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, LMI_type",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, revenue",0.6148648648648649,0.8596491228070176,0.3161290322580645,0.4622641509433962
"disbursement_date, metro_type, revenue",0.6148648648648649,0.8596491228070176,0.3161290322580645,0.4622641509433962
"disbursement_date, metro_type, revenue",0.6148648648648649,0.8596491228070176,0.3161290322580645,0.4622641509433962
"disbursement_date, metro_type, full_time_employees",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, full_time_employees",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, full_time_employees",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, naics_code",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, naics_code",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, naics_code",0.5844594594594594,0.8478260869565217,0.25161290322580643,0.3880597014925372
"disbursement_date, metro_type, jobs_created",0.581081081081081,0.7924528301886793,0.2709677419354839,0.40384615384615385
"disbursement_date, metro_type, jobs_created",0.581081081081081,0.7924528301886793,0.2709677419354839,0.40384615384615385
"disbursement_date, metro_type, jobs_created",0.581081081081081,0.7924528301886793,0.2709677419354839,0.40384615384615385
"disbursement_date, metro_type, lender_type_category",0.7195945945945946,0.7686567164179104,0.6645161290322581,0.7128027681660901
"disbursement_date, metro_type, lender_type_category",0.7195945945945946,0.7686567164179104,0.6645161290322581,0.7128027681660901
"disbursement_date, metro_type, lender_type_category",0.7195945945945946,0.7686567164179104,0.6645161290322581,0.7128027681660901
"disbursement_date, metro_type, optional_primary_use_of_funds",0.7297297297297297,0.9120879120879121,0.535483870967742,0.6747967479674797
"disbursement_date, metro_type, optional_primary_use_of_funds",0.7297297297297297,0.9120879120879121,0.535483870967742,0.6747967479674797
"disbursement_date, metro_type, optional_primary_use_of_funds",0.7297297297297297,0.9120879120879121,0.535483870967742,0.6747967479674797
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7837837837837838,0.8956521739130435,0.6645161290322581,0.762962962962963
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7837837837837838,0.8956521739130435,0.6645161290322581,0.762962962962963
"disbursement_date, metro_type, optional_revenue_yr_confirmed",0.7837837837837838,0.8956521739130435,0.6645161290322581,0.762962962962963
"disbursement_date, metro_type, optional_stage",0.625,0.84375,0.34838709677419355,0.4931506849315068
"disbursement_date, metro_type, optional_stage",0.625,0.84375,0.34838709677419355,0.4931506849315068
"disbursement_date, metro_type, optional_stage",0.625,0.84375,0.34838709677419355,0.4931506849315068
"disbursement_date, metro_type, support_amount",0.7736486486486487,0.75,0.8516129032258064,0.797583081570997
"disbursement_date, metro_type, support_amount",0.7736486486486487,0.75,0.8516129032258064,0.797583081570997
"disbursement_date, metro_type, support_amount",0.7736486486486487,0.75,0.8516129032258064,0.797583081570997
"disbursement_date, LMI_type, revenue",0.5,0.5384615384615384,0.3161290322580645,0.3983739837398374
"disbursement_date, LMI_type, revenue",0.5,0.5384615384615384,0.3161290322580645,0.3983739837398374
"disbursement_date, LMI_type, revenue",0.5,0.5384615384615384,0.3161290322580645,0.3983739837398374
"disbursement_date, LMI_type, full_time_employees",0.5101351351351351,0.5390625,0.44516129032258067,0.4876325088339223
"disbursement_date, LMI_type, full_time_employees",0.5101351351351351,0.5390625,0.44516129032258067,0.4876325088339223
"disbursement_date, LMI_type, full_time_employees",0.5101351351351351,0.5390625,0.44516129032258067,0.4876325088339223
"disbursement_date, LMI_type, naics_code",0.4966216216216216,0.5234375,0.432258064516129,0.4734982332155477
"disbursement_date, LMI_type, naics_code",0.4966216216216216,0.5234375,0.432258064516129,0.4734982332155477
"disbursement_date, LMI_type, naics_code",0.4966216216216216,0.5234375,0.432258064516129,0.4734982332155477
"disbursement_date, LMI_type, jobs_created",0.5202702702702703,0.5575221238938053,0.4064516129032258,0.47014925373134325
"disbursement_date, LMI_type, jobs_created",0.5202702702702703,0.5575221238938053,0.4064516129032258,0.47014925373134325
"disbursement_date, LMI_type, jobs_created",0.5202702702702703,0.5575221238938053,0.4064516129032258,0.47014925373134325
"disbursement_date, LMI_type, lender_type_category",0.652027027027027,0.7203389830508474,0.5483870967741935,0.6227106227106227
"disbursement_date, LMI_type, lender_type_category",0.652027027027027,0.7203389830508474,0.5483870967741935,0.6227106227106227
"disbursement_date, LMI_type, lender_type_category",0.652027027027027,0.7203389830508474,0.5483870967741935,0.6227106227106227
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, LMI_type, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, LMI_type, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, LMI_type, optional_stage",0.5135135135135135,0.5797101449275363,0.25806451612903225,0.35714285714285715
"disbursement_date, LMI_type, optional_stage",0.5135135135135135,0.5797101449275363,0.25806451612903225,0.35714285714285715
"disbursement_date, LMI_type, optional_stage",0.5135135135135135,0.5797101449275363,0.25806451612903225,0.35714285714285715
"disbursement_date, LMI_type, support_amount",0.7027027027027027,0.6830601092896175,0.8064516129032258,0.7396449704142012
"disbursement_date, LMI_type, support_amount",0.7027027027027027,0.6830601092896175,0.8064516129032258,0.7396449704142012
"disbursement_date, LMI_type, support_amount",0.7027027027027027,0.6830601092896175,0.8064516129032258,0.7396449704142012
"disbursement_date, revenue, full_time_employees",0.5506756756756757,0.6170212765957447,0.3741935483870968,0.46586345381526106
"disbursement_date, revenue, full_time_employees",0.5506756756756757,0.6170212765957447,0.3741935483870968,0.46586345381526106
"disbursement_date, revenue, full_time_employees",0.5506756756756757,0.6170212765957447,0.3741935483870968,0.46586345381526106
"disbursement_date, revenue, naics_code",0.5168918918918919,0.573170731707317,0.3032258064516129,0.3966244725738397
"disbursement_date, revenue, naics_code",0.5168918918918919,0.573170731707317,0.3032258064516129,0.3966244725738397
"disbursement_date, revenue, naics_code",0.5168918918918919,0.573170731707317,0.3032258064516129,0.3966244725738397
"disbursement_date, revenue, jobs_created",0.5,0.5454545454545454,0.2709677419354839,0.3620689655172414
"disbursement_date, revenue, jobs_created",0.5,0.5454545454545454,0.2709677419354839,0.3620689655172414
"disbursement_date, revenue, jobs_created",0.5,0.5454545454545454,0.2709677419354839,0.3620689655172414
"disbursement_date, revenue, lender_type_category",0.668918918918919,0.7355371900826446,0.5741935483870968,0.644927536231884
"disbursement_date, revenue, lender_type_category",0.668918918918919,0.7355371900826446,0.5741935483870968,0.644927536231884
"disbursement_date, revenue, lender_type_category",0.668918918918919,0.7355371900826446,0.5741935483870968,0.644927536231884
"disbursement_date, revenue, optional_primary_use_of_funds",0.6959459459459459,0.9710144927536232,0.432258064516129,0.5982142857142857
"disbursement_date, revenue, optional_primary_use_of_funds",0.6959459459459459,0.9710144927536232,0.432258064516129,0.5982142857142857
"disbursement_date, revenue, optional_primary_use_of_funds",0.6959459459459459,0.9710144927536232,0.432258064516129,0.5982142857142857
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.7432432432432432,0.8761904761904762,0.5935483870967742,0.7076923076923076
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.7432432432432432,0.8761904761904762,0.5935483870967742,0.7076923076923076
"disbursement_date, revenue, optional_revenue_yr_confirmed",0.7432432432432432,0.8761904761904762,0.5935483870967742,0.7076923076923076
"disbursement_date, revenue, optional_stage",0.5709459459459459,0.7333333333333333,0.2838709677419355,0.40930232558139534
"disbursement_date, revenue, optional_stage",0.5709459459459459,0.7333333333333333,0.2838709677419355,0.40930232558139534
"disbursement_date, revenue, optional_stage",0.5709459459459459,0.7333333333333333,0.2838709677419355,0.40930232558139534
"disbursement_date, revenue, support_amount",0.7162162162162162,0.6939890710382514,0.8193548387096774,0.7514792899408284
"disbursement_date, revenue, support_amount",0.7162162162162162,0.6939890710382514,0.8193548387096774,0.7514792899408284
"disbursement_date, revenue, support_amount",0.7162162162162162,0.6939890710382514,0.8193548387096774,0.7514792899408284
"disbursement_date, full_time_employees, naics_code",0.5101351351351351,0.5390625,0.44516129032258067,0.4876325088339223
"disbursement_date, full_time_employees, naics_code",0.5101351351351351,0.5390625,0.44516129032258067,0.4876325088339223
"disbursement_date, full_time_employees, naics_code",0.5101351351351351,0.5390625,0.44516129032258067,0.4876325088339223
"disbursement_date, full_time_employees, jobs_created",0.5135135135135135,0.5495495495495496,0.3935483870967742,0.4586466165413534
"disbursement_date, full_time_employees, jobs_created",0.5135135135135135,0.5495495495495496,0.3935483870967742,0.4586466165413534
"disbursement_date, full_time_employees, jobs_created",0.5135135135135135,0.5495495495495496,0.3935483870967742,0.4586466165413534
"disbursement_date, full_time_employees, lender_type_category",0.6486486486486487,0.7142857142857143,0.5483870967741935,0.6204379562043795
"disbursement_date, full_time_employees, lender_type_category",0.6486486486486487,0.7142857142857143,0.5483870967741935,0.6204379562043795
"disbursement_date, full_time_employees, lender_type_category",0.6486486486486487,0.7142857142857143,0.5483870967741935,0.6204379562043795
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, full_time_employees, optional_primary_use_of_funds",0.6925675675675675,0.9705882352941176,0.4258064516129032,0.5919282511210762
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, full_time_employees, optional_revenue_yr_confirmed",0.7466216216216216,0.9347826086956522,0.5548387096774193,0.6963562753036437
"disbursement_date, full_time_employees, optional_stage",0.527027027027027,0.8571428571428571,0.11612903225806452,0.20454545454545456
"disbursement_date, full_time_employees, optional_stage",0.527027027027027,0.8571428571428571,0.11612903225806452,0.20454545454545456
