unique_id,disbursement_date,ssbci_original_funds,lender_insurance_premium,metro_type,LMI_type,revenue,naics_code,jobs_created,jobs_retained,lender_type_category,optional_primary_use_of_funds,optional_revenue_yr_confirmed,optional_stage,active_status,support_amount,full_time_employees
CA_2015_LGP_221,10/13/2015,0.0,0.0,Metro,LMI,0.0,722513,35.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,306000.0,20.0
CA_2015_LGP_227,10/19/2015,0.0,0.0,Metro,Non-LMI,4149091.0,238130,8.0,12.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,150000.0,20.0
CA_2015_CAP_1779,10/21/2015,650.0,325.0,Metro,LMI,5837794.0,541512,0.0,2.0,Bank or Thrift,Purchase Equipment,2015.0,Early Stage,Unknown,0.0,37.0
CA_2015_LGP_229,10/21/2015,0.0,0.0,Metro,Non-LMI,5576970.0,333993,5.0,28.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,304800.0,28.0
CA_2015_LGP_230,10/26/2015,0.0,0.0,Metro,Non-LMI,2581000.0,722511,30.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,440000.0,40.0
CA_2015_LGP_231,10/26/2015,0.0,0.0,Metro,Non-LMI,3319000.0,722410,6.0,65.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1000000.0,71.0
CA_2015_LGP_232,10/26/2015,0.0,0.0,Metro,Non-LMI,7537426.0,611620,0.0,227.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,160000.0,227.0
CA_2015_LGP_236,10/29/2015,0.0,0.0,Metro,Non-LMI,10957950.0,236220,3.0,27.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,27.0
CA_2015_LGP_237,10/29/2015,0.0,0.0,Metro,Non-LMI,5926469.0,238990,1.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,999000.0,16.0
CA_2015_LGP_238,10/30/2015,0.0,0.0,Metro,Non-LMI,0.0,611110,5.0,39.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,39.0
CA_2015_LGP_240,11/2/2015,0.0,0.0,Metro,LMI,7388000.0,611110,47.0,28.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1218768.91,64.0
CA_2015_LGP_241,11/6/2015,0.0,0.0,Metro,Non-LMI,7794000.0,238310,30.0,65.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,95.0
CA_2015_LGP_245,11/13/2015,0.0,0.0,Metro,Non-LMI,4601000.0,238990,0.0,55.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,55.0
CA_2015_CAP_1829,11/16/2015,1500.0,750.0,Metro,Non-LMI,1898576.0,722511,5.0,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2015.0,Early Stage,Unknown,0.0,35.0
CA_2015_LGP_248,11/23/2015,0.0,0.0,Metro,Non-LMI,20674000.0,541511,22.0,52.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,74.0
CA_2015_LGP_249,11/24/2015,0.0,0.0,Metro,Non-LMI,16185000.0,561910,40.0,240.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,2500000.0,240.0
CA_2015_LGP_251,11/25/2015,0.0,0.0,Metro,LMI,2079034.0,311920,10.0,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,280000.0,35.0
CA_2015_LGP_252,11/25/2015,0.0,0.0,Metro,LMI,2079034.0,311920,10.0,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,40000.0,35.0
CA_2015_LGP_255,12/2/2015,0.0,0.0,Metro,Non-LMI,2895000.0,238330,4.0,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,120000.0,21.0
CA_2015_LGP_257,12/4/2015,0.0,0.0,Metro,Non-LMI,1367000.0,311811,20.0,20.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,30.0
CA_2015_LGP_258,12/4/2015,0.0,0.0,Metro,LMI,250000.0,238910,0.0,167.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1100800.0,167.0
CA_2015_LGP_259,12/4/2015,160000.0,0.0,Metro,Non-LMI,17000000.0,811121,10.0,29.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,800000.0,39.0
CA_2015_LGP_263,12/11/2015,0.0,0.0,Metro,LMI,3487000.0,445120,6.0,11.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,180000.0,17.0
CA_2015_LGP_264,12/11/2015,0.0,0.0,Metro,Non-LMI,2014000.0,424490,0.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,98031.2,40.0
CA_2015_LGP_265,12/14/2015,136000.0,0.0,Metro,LMI,9600000.0,812990,80.0,320.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,680000.0,400.0
CA_2015_LGP_266,12/15/2015,0.0,0.0,Metro,LMI,7379000.0,621910,6.0,17.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,70000.0,23.0
CA_2015_LGP_269,12/15/2015,0.0,0.0,Metro,Non-LMI,2191000.0,621111,12.0,3.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,15.0
CA_2015_LGP_270,12/16/2015,117600.0,0.0,Metro,Non-LMI,1414292.0,623990,2.0,24.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,588000.0,26.0
CA_2015_LGP_271,12/17/2015,0.0,0.0,Metro,Non-LMI,2272000.0,424490,25.0,19.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,320000.0,44.0
CA_2015_LGP_279,12/28/2015,40000.0,0.0,Metro,LMI,1697160.0,339920,10.0,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,45.0
CA_2015_LGP_280,12/29/2015,320000.0,0.0,Metro,Non-LMI,49498861.0,424480,0.0,134.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1600000.0,134.0
CA_2016_CAP_14,1/4/2016,1102.5,551.25,Metro,LMI,1198248.0,221122,0.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
CA_2016_CAP_38,1/5/2016,900.0,450.0,Metro,Non-LMI,18642676.0,484220,1.0,85.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,85.0
CA_2016_CSP_1,1/6/2016,500000.0,0.0,Metro,Non-LMI,5647851.0,315280,3.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,500000.0,15.0
CA_2016_CAP_49,1/7/2016,5512.5,2756.25,Metro,Non-LMI,1009440.0,524210,0.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
CA_2016_CSP_2,1/7/2016,337500.0,0.0,Non-Metro,Non-LMI,27514040.0,238910,0.0,75.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,337500.0,75.0
CA_2016_CAP_80,1/13/2016,1470.0,735.0,Metro,Non-LMI,381780.0,621610,35.0,27.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,15.0
CA_2016_CAP_96,1/14/2016,900.0,450.0,Metro,Non-LMI,18642676.0,484220,1.0,86.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,86.0
CA_2016_CAP_100,1/14/2016,37000.0,18500.0,Metro,Non-LMI,8469000.0,447110,1.0,33.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,32.0
CA_2016_CSP_3,1/15/2016,46500.0,0.0,Metro,Non-LMI,2440566.0,423920,7.0,28.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,46500.0,28.0
CA_2016_LGP_3,1/15/2016,277120.0,0.0,Metro,LMI,4486000.0,532490,5.0,100.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1385600.0,105.0
CA_2016_LGP_4,1/15/2016,112000.0,0.0,Metro,Non-LMI,753000.0,531190,2.0,13.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,560000.0,15.0
CA_2016_CSP_4,1/19/2016,320000.0,0.0,Metro,LMI,3569526.0,238150,15.0,61.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,320000.0,57.0
CA_2016_LGP_5,1/19/2016,240000.0,0.0,Metro,LMI,1608500.0,624110,0.0,24.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1200000.0,25.0
CA_2016_CAP_122,1/20/2016,5512.5,2756.25,Metro,Non-LMI,2700000.0,722511,0.0,46.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,36.0
CA_2016_CAP_131,1/21/2016,12000.0,6000.0,Metro,Non-LMI,4577000.0,517919,0.0,26.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,26.0
CA_2016_LGP_7,1/25/2016,80000.0,0.0,Metro,Non-LMI,501000.0,236220,0.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,43.0
CA_2016_LGP_9,1/26/2016,48000.0,0.0,Metro,Non-LMI,1829000.0,722511,0.0,146.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,146.0
CA_2016_LGP_10,1/26/2016,392000.0,0.0,Metro,Non-LMI,1834000.0,811121,2.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1960000.0,17.0
CA_2016_LGP_11,1/27/2016,160000.0,0.0,Metro,Non-LMI,17700000.0,238330,9.0,26.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,800000.0,35.0
CA_2016_LGP_13,1/27/2016,20000.0,0.0,Metro,Non-LMI,919657.0,236210,9.0,7.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,100000.0,16.0
CA_2016_CAP_189,1/29/2016,900.0,450.0,Metro,Non-LMI,18642676.0,484220,0.0,86.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,86.0
CA_2016_CAP_214,1/29/2016,2000.0,1000.0,Metro,Non-LMI,5423690.0,812199,0.0,130.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,80.0
CA_2016_CAP_215,1/29/2016,13475.0,6737.5,Metro,Non-LMI,3140474.0,561311,0.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,60.0
CA_2016_LGP_14,1/29/2016,480000.0,0.0,Metro,LMI,17762337.0,424310,6.0,44.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,2400000.0,50.0
CA_2016_LGP_15,1/30/2016,96000.0,0.0,Metro,Non-LMI,4077000.0,611110,0.0,42.0,Credit Union,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,480000.0,42.0
CA_2016_LGP_16,2/1/2016,240000.0,0.0,Metro,Non-LMI,7367000.0,722511,36.0,110.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,1200000.0,146.0
CA_2016_CAP_292,2/2/2016,2940.0,1470.0,Metro,Non-LMI,485292.0,711190,0.0,36.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
CA_2016_CAP_315,2/2/2016,1102.5,551.25,Metro,Non-LMI,2101356.0,722320,0.0,22.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,22.0
CA_2016_LGP_18,2/2/2016,17600.0,0.0,Metro,LMI,1487000.0,722513,0.0,24.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,88000.0,18.0
CA_2016_CAP_363,2/3/2016,8000.0,4000.0,Metro,LMI,7026992.0,238110,1.0,1.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,32.0
CA_2016_CAP_460,2/8/2016,892.5,446.25,Metro,LMI,3000000.0,484110,0.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
CA_2016_LGP_24,2/8/2016,120000.0,0.0,Metro,LMI,0.0,236220,8.0,7.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,600000.0,15.0
CA_2016_CAP_467,2/9/2016,600.0,300.0,Metro,Non-LMI,1124065.0,484210,1.0,21.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
CA_2016_CAP_505,2/9/2016,8400.0,4200.0,Metro,LMI,3657210.0,314910,5.0,44.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,44.0
CA_2016_CAP_509,2/9/2016,500.0,250.0,Metro,LMI,1777980.0,238210,0.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,16.0
CA_2016_LGP_25,2/9/2016,20581.28,0.0,Metro,Non-LMI,1346140.0,623220,6.0,22.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,102906.4,28.0
CA_2016_LGP_26,2/9/2016,41600.0,0.0,Metro,LMI,11376000.0,441120,0.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,208000.0,15.0
CA_2016_CAP_513,2/10/2016,500.0,250.0,Metro,Non-LMI,475182.0,722511,0.0,18.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,18.0
CA_2016_CSP_5,2/10/2016,150000.0,0.0,Metro,LMI,4622276.0,238220,30.0,10.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,150000.0,22.0
CA_2016_LGP_27,2/10/2016,40000.0,0.0,Metro,Non-LMI,2084000.0,331221,4.0,21.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,200000.0,25.0
CA_2016_CAP_533,2/12/2016,2940.0,1470.0,Metro,Non-LMI,162385.0,561730,3.0,17.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
CA_2016_CSP_6,2/16/2016,219900.0,0.0,Metro,Non-LMI,5188094.0,238110,10.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,219900.0,50.0
CA_2016_LGP_29,2/16/2016,27520.0,0.0,Metro,LMI,3580000.0,722511,3.0,65.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,137600.0,50.0
CA_2016_CAP_577,2/18/2016,3675.0,1837.5,Metro,Non-LMI,9720000.0,517210,0.0,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
CA_2016_LGP_31,2/19/2016,199979.78,0.0,Metro,Non-LMI,0.0,623312,22.0,0.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,999898.9,22.0
CA_2016_CSP_7,2/22/2016,125000.0,0.0,Metro,Non-LMI,3588000.0,337212,4.0,19.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,125000.0,19.0
CA_2016_CAP_651,2/24/2016,2205.0,1102.5,Metro,LMI,1003848.0,621610,0.0,30.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,19.0
CA_2016_CAP_684,2/24/2016,7175.0,3587.5,Metro,Non-LMI,2594016.0,488410,3.0,20.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,20.0
CA_2016_CAP_713,2/25/2016,2500.0,1250.0,Metro,Non-LMI,2233230.0,561730,0.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,25.0
CA_2016_CSP_10,2/25/2016,100000.0,0.0,Metro,LMI,5895490.0,336999,3.0,31.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,100000.0,31.0
CA_2016_CSP_11,2/25/2016,500000.0,0.0,Metro,LMI,6500000.0,238990,0.0,0.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,500000.0,22.0
CA_2016_LGP_32,2/26/2016,80000.0,0.0,Metro,LMI,166927.0,111335,33.0,11.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,17.0
CA_2016_LGP_33,2/26/2016,64000.0,0.0,Metro,LMI,166927.0,111335,33.0,11.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,320000.0,17.0
CA_2016_CAP_788,2/29/2016,9840.0,4920.0,Metro,Non-LMI,16572121.0,336412,4.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,39.0
CA_2016_LGP_35,2/29/2016,64000.0,0.0,Metro,Non-LMI,18000000.0,237110,1.0,61.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,320000.0,62.0
CA_2016_CAP_793,3/1/2016,3675.0,1837.5,Metro,Non-LMI,394908.0,561720,5.0,22.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,22.0
CA_2016_LGP_36,3/1/2016,159512.8,0.0,Metro,LMI,0.0,722511,65.0,418.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,797564.0,483.0
CA_2016_CSP_12,3/2/2016,285000.0,0.0,Metro,LMI,3438000.0,541618,25.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,285000.0,16.0
CA_2016_LGP_37,3/2/2016,0.0,0.0,Metro,LMI,3882000.0,811198,3.0,27.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,240000.0,30.0
CA_2016_CAP_825,3/4/2016,2000.0,1000.0,Metro,Non-LMI,11834010.0,236220,3.0,200.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,200.0
CA_2016_LGP_40,3/7/2016,24000.0,0.0,Metro,Non-LMI,6692000.0,332323,3.0,40.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,120000.0,40.0
CA_2016_CAP_844,3/8/2016,933.8,466.9,Metro,Non-LMI,480000.0,561720,0.0,22.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,17.0
CA_2016_CAP_854,3/9/2016,1200.0,600.0,Metro,LMI,1956076.0,621340,8.0,63.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,23.0
CA_2016_LGP_42,3/10/2016,10000.0,0.0,Metro,Non-LMI,2023000.0,713940,0.0,23.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,50000.0,23.0
CA_2016_LGP_43,3/10/2016,16000.0,0.0,Metro,Non-LMI,2023000.0,713940,0.0,23.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,23.0
CA_2016_LGP_47,3/11/2016,24000.0,0.0,Metro,LMI,1220252.0,722310,10.0,6.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,120000.0,15.0
CA_2016_LGP_48,3/11/2016,18400.0,0.0,Metro,LMI,723839.47,812910,2.0,15.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,92000.0,17.0
CA_2016_CAP_900,3/16/2016,500.0,250.0,Metro,Non-LMI,21226931.0,541330,0.0,105.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,105.0
CA_2016_CSP_14,3/16/2016,2500000.0,0.0,Metro,Non-LMI,9705616.0,311911,20.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,2500000.0,16.0
CA_2016_LGP_51,3/17/2016,45000.0,0.0,Metro,LMI,12146000.0,441228,10.0,25.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,225000.0,33.0
CA_2016_CAP_933,3/18/2016,3675.0,1837.5,Metro,Non-LMI,2471431.0,722511,0.0,40.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,33.0
CA_2016_CAP_936,3/18/2016,1496.74,748.37,Metro,Non-LMI,1224000.0,561720,0.0,100.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,55.0
CA_2016_LGP_52,3/18/2016,61180.0,0.0,Metro,Non-LMI,1049000.0,621111,4.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,305900.0,20.0
CA_2016_CAP_940,3/21/2016,750.0,375.0,Metro,Non-LMI,2300219.0,561730,0.0,3.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,50.0
CA_2016_CAP_946,3/21/2016,1470.0,735.0,Metro,LMI,2333460.0,722511,0.0,43.0,Loan Fund,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Unknown,0.0,39.0
CA_2016_LGP_54,3/22/2016,16000.0,0.0,Metro,Non-LMI,795313.0,541810,4.0,16.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,80000.0,16.0
CA_2016_LGP_56,3/23/2016,80000.0,0.0,Metro,Non-LMI,11322000.0,238990,0.0,35.0,Bank or Thrift,"Wages, Working Capital, & Professional Services",2014.0,Early Stage,Did not attempt to confirm operations,400000.0,35.0
